Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"2","'004","Afghanistan","526","'01343","Apricots","5412","Yield","kg/ha","6639.000000","6639.000000","6639.000000","7686.300000","8081.900000","8161.900000","8867.100000","9166.700000","9104.700000","8763.200000","6892.900000","8296.600000","8460.400000","8373.400000","8404.000000","7867.200000","4662.000000","6851.100000","6754.800000","6964.800000","7050.900000","7082.700000","7179.900000","7179.100000","7078.300000","7361.900000","7308.500000","7108.900000","7134.400000","7044.000000","7527.800000","7413.100000","7254.900000","7357.600000","7281.600000","7393.400000","7421.700000","7446.500000","7458.900000","7445.100000","7307.700000","7296.000000","7177.300000","7084.600000","6870.500000","6226.700000","7250.000000","7444.800000","7343.900000","8000.000000","8172.500000","10000.000000","9994.400000","9994.400000","9618.900000","2081.900000","7296.000000","5893.400000","7300.800000","7538.900000","7661.500000","6378.700000","7062.400000"
"2","'004","Afghanistan","526","'01343","Apricots","5510","Production","t","32000.000000","32000.000000","32000.000000","39200.000000","43400.000000","48400.000000","58700.000000","59400.000000","60000.000000","58100.000000","45700.000000","56500.000000","58800.000000","59200.000000","59500.000000","55700.000000","33100.000000","48300.000000","46000.000000","47500.000000","47100.000000","45400.000000","44300.000000","42500.000000","40700.000000","41300.000000","35300.000000","35900.000000","36100.000000","36030.000000","36708.450000","36700.000000","37000.000000","37665.370000","37500.000000","39368.080000","40131.310000","40990.150000","41855.980000","42840.300000","38000.000000","45758.330000","50291.560000","36840.160000","49623.010000","50000.000000","58000.000000","59558.730000","60000.000000","66560.000000","67995.240000","83500.000000","90000.000000","90000.000000","87686.000000","17894.000000","131816.000000","109086.000000","129363.000000","131788.000000","207490.000000","170508.000000","155429.380000"
"2","'004","Afghanistan","1107","'02132","Asses","5111","Stocks","An","1300000.000000","851850.000000","1001112.000000","1150000.000000","1300000.000000","1200000.000000","1200000.000000","1328000.000000","1250000.000000","1300000.000000","1300000.000000","1300000.000000","1250000.000000","1250000.000000","1250000.000000","1250000.000000","1300000.000000","1300000.000000","1300000.000000","1295000.000000","1315000.000000","1315000.000000","1315000.000000","1318000.000000","1321000.000000","1325000.000000","1300000.000000","1000000.000000","800000.000000","600000.000000","500000.000000","500000.000000","500000.000000","600000.000000","704000.000000","753000.000000","805000.000000","860000.000000","919940.000000","682000.000000","682000.000000","1588000.000000","1598000.000000","1614000.000000","1391000.000000","1215000.000000","1472000.000000","1209000.000000","1322000.000000","1405000.000000","1466000.000000","1423000.000000","1451000.000000","1441000.000000","1481000.000000","1472100.000000","1317000.000000","1329850.000000","1402909.000000","1520555.000000","1493288.000000","1506699.000000","1520111.000000"
"2","'004","Afghanistan","44","'0115","Barley","5312","Area harvested","ha","350000.000000","350000.000000","350000.000000","350000.000000","350000.000000","350000.000000","316000.000000","317000.000000","317000.000000","315000.000000","315000.000000","320000.000000","320000.000000","340200.000000","320000.000000","310000.000000","310000.000000","310000.000000","304000.000000","306000.000000","278000.000000","257000.000000","242000.000000","234000.000000","221000.000000","213000.000000","213000.000000","212000.000000","211000.000000","205000.000000","204000.000000","250000.000000","250000.000000","250000.000000","225000.000000","220000.000000","200000.000000","200000.000000","180000.000000","124000.000000","87000.000000","236000.000000","270000.000000","315000.000000","240000.000000","236000.000000","236000.000000","236000.000000","267000.000000","212000.000000","190000.000000","280000.000000","278000.000000","342472.000000","282000.000000","219208.000000","68179.000000","84147.000000","84070.000000","86099.000000","40273.000000","61952.000000","80000.000000"
"2","'004","Afghanistan","44","'0115","Barley","5412","Yield","kg/ha","1080.000000","1080.000000","1080.000000","1085.700000","1085.700000","1071.400000","1129.700000","1138.800000","1151.400000","1174.600000","1127.000000","1093.800000","1125.000000","1117.000000","1200.000000","1290.300000","967.700000","1048.400000","1046.100000","1049.000000","1079.100000","1073.900000","1099.200000","1085.500000","1086.000000","1084.500000","1084.500000","1108.500000","1094.800000","1053.700000","1063.700000","800.000000","1000.000000","920.000000","888.900000","1000.000000","1250.000000","1200.000000","1200.000000","596.800000","1000.000000","1461.900000","888.900000","920.600000","1404.200000","1542.400000","1567.800000","1411.000000","1820.200000","2061.300000","1610.000000","1800.000000","1848.900000","1521.300000","1429.100000","1377.000000","1393.300000","674.800000","1469.900000","1483.800000","1616.500000","1528.400000","1375.000000"
"2","'004","Afghanistan","44","'0115","Barley","5510","Production","t","378000.000000","378000.000000","378000.000000","380000.000000","380000.000000","375000.000000","357000.000000","361000.000000","365000.000000","370000.000000","355000.000000","350000.000000","360000.000000","380000.000000","384000.000000","400000.000000","300000.000000","325000.000000","318000.000000","321000.000000","300000.000000","276000.000000","266000.000000","254000.000000","240000.000000","231000.000000","231000.000000","235000.000000","231000.000000","216000.000000","217000.000000","200000.000000","250000.000000","230000.000000","200000.000000","220000.000000","250000.000000","240000.000000","216000.000000","74000.000000","87000.000000","345000.000000","240000.000000","290000.000000","337000.000000","364000.000000","370000.000000","333000.000000","486000.000000","437000.000000","305900.000000","504000.000000","514000.000000","521000.000000","403000.000000","301856.000000","94995.000000","56781.000000","123576.000000","127757.000000","65102.000000","94687.000000","110000.000000"
"2","'004","Afghanistan","983","'22249.01","Butter and ghee of sheep milk","5510","Production","t","4104.000000","4124.250000","4414.500000","4725.000000","4880.250000","4421.250000","4725.000000","4725.000000","4725.000000","4387.500000","3510.000000","3240.000000","3813.750000","4252.500000","4725.000000","4860.000000","4826.250000","4819.500000","4961.250000","5082.750000","5602.500000","5487.750000","5535.000000","4725.000000","3825.220000","2812.720000","2924.780000","3375.000000","3825.220000","4782.380000","4792.500000","4556.250000","4387.500000","4494.640000","4252.500000","4725.000000","5130.000000","5467.500000","5940.000000","5062.500000","4725.000000","2970.000000","3037.500000","3442.500000","3645.000000","3105.000000","4522.500000","4410.000000","4455.000000","4500.000000","4770.000000","4747.500000","4927.500000","4557.010000","4495.760000","4508.700000","4651.730000","4679.010000","3803.540000","4604.940000","3691.940000","3651.070000",
"2","'004","Afghanistan","886","'22241.01","Butter of cow milk","5510","Production","t","7000.000000","7000.000000","8000.000000","8000.000000","9000.000000","10000.000000","11000.000000","11660.000000","11660.000000","10000.000000","9600.000000","10300.000000","11200.000000","11600.000000","11680.000000","12000.000000","10450.000000","10650.000000","10880.000000","11120.000000","11120.000000","11120.000000","12000.000000","12000.000000","10000.000000","6000.000000","7200.000000","7200.000000","7200.000000","11200.000000","12000.000000","12800.000000","15300.000000","18900.000000","22000.000000","25200.000000","27600.000000","28600.000000","33000.000000","26402.880000","16005.720000","32022.260000","29669.760000","30367.740000","29324.180000","27973.460000","29088.400000","28291.640000","28693.840000","28500.580000","28477.760000","30321.160000","30795.340000","42723.930000","37869.020000","37987.380000","36450.120000","37098.960000","36731.280000","36357.000000","38508.700000","38918.070000",
"2","'004","Afghanistan","899","'22230.04","Buttermilk, dry","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7002.200000","6057.240000","6440.460000","5827.450000","5931.400000","5895.510000","5829.460000","6157.920000","6219.680000",
"2","'004","Afghanistan","1126","'02121.01","Camels","5111","Stocks","An","250000.000000","279910.000000","349405.000000","325000.000000","300000.000000","300000.000000","300000.000000","299000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","300000.000000","270000.000000","265000.000000","265000.000000","265000.000000","265000.000000","265000.000000","265000.000000","265000.000000","300000.000000","265000.000000","235000.000000","215000.000000","200000.000000","200000.000000","200000.000000","200000.000000","201000.000000","221000.000000","242000.000000","265000.000000","290384.000000","224000.000000","224000.000000","175000.000000","181000.000000","190000.000000","188000.000000","174000.000000","186000.000000","183000.000000","190000.000000","191000.000000","172000.000000","174000.000000","170000.000000","171000.000000","170000.000000","170500.000000","172000.000000","171384.000000","170219.000000","169410.000000","169133.000000","168335.000000","167537.000000"
"2","'004","Afghanistan","568","'01229","Cantaloupes and other melons","5312","Area harvested","ha","3300.000000","3300.000000","3300.000000","3300.000000","3300.000000","3400.000000","3200.000000","2900.000000","2900.000000","2900.000000","2900.000000","2900.000000","2900.000000","3000.000000","2900.000000","4300.000000","3000.000000","3000.000000","2900.000000","2800.000000","2700.000000","2800.000000","2700.000000","2600.000000","2600.000000","2200.000000","2200.000000","2200.000000","2100.000000","2184.000000","2160.000000","2163.000000","2117.000000","2778.000000","3019.000000","3268.000000","3518.000000","3579.000000","4188.000000","2200.000000","2700.000000","5000.000000","8960.000000","5040.000000","9861.000000","25000.000000","25000.000000","25000.000000","35400.000000","35460.000000","24717.000000","23047.000000","16370.000000","22722.000000","34270.000000","79951.000000","54406.000000","35798.000000","37136.000000","58942.000000","59437.000000","70902.000000","73628.000000"
"2","'004","Afghanistan","568","'01229","Cantaloupes and other melons","5412","Yield","kg/ha","4757.600000","4757.600000","5030.300000","5303.000000","5454.500000","5441.200000","6250.000000","7069.000000","7241.400000","6758.600000","7827.600000","7103.400000","7344.800000","7300.000000","7793.100000","6697.700000","6900.000000","8000.000000","8413.800000","8714.300000","9148.100000","8964.300000","9148.100000","9192.300000","8846.200000","9681.800000","9545.500000","9500.000000","9285.700000","10256.400000","10324.100000","10357.700000","10391.200000","10424.800000","10458.400000","10492.000000","10525.500000","10681.900000","9971.900000","10227.300000","11111.100000","10000.000000","10044.600000","9920.600000","10141.000000","12000.000000","12000.000000","12000.000000","12000.000000","9870.300000","10114.500000","9633.000000","11000.000000","12069.800000","8814.300000","6332.200000","9063.100000","10879.700000","12500.800000","13462.300000","12843.600000","10754.800000","10798.900000"
"2","'004","Afghanistan","568","'01229","Cantaloupes and other melons","5510","Production","t","15700.000000","15700.000000","16600.000000","17500.000000","18000.000000","18500.000000","20000.000000","20500.000000","21000.000000","19600.000000","22700.000000","20600.000000","21300.000000","21900.000000","22600.000000","28800.000000","20700.000000","24000.000000","24400.000000","24400.000000","24700.000000","25100.000000","24700.000000","23900.000000","23000.000000","21300.000000","21000.000000","20900.000000","19500.000000","22400.000000","22300.000000","22400.000000","22000.000000","28955.270000","31575.090000","34285.180000","37028.640000","38231.960000","41760.660000","22500.000000","30000.000000","50000.000000","90000.000000","50000.000000","100000.000000","300000.000000","300000.000000","300000.000000","424800.000000","350000.000000","250000.000000","222012.000000","180070.000000","274250.000000","302067.000000","506266.000000","493087.660000","389472.930000","464230.000000","793496.000000","763382.890000","762542.690000","795100.450000"
"2","'004","Afghanistan","866","'02111","Cattle","5111","Stocks","An","2900000.000000","3200000.000000","3300000.000000","3350000.000000","3400000.000000","3600000.000000","3600000.000000","3633000.000000","3600000.000000","3700000.000000","3680000.000000","3400000.000000","3232000.000000","3433000.000000","3639000.000000","3700000.000000","3650000.000000","3730000.000000","3710000.000000","3710000.000000","3750000.000000","3740000.000000","3500000.000000","2700000.000000","2200000.000000","1532000.000000","1580000.000000","1600000.000000","1600000.000000","1600000.000000","1600000.000000","1700000.000000","1800000.000000","1900000.000000","2094560.000000","2641400.000000","2895000.000000","3008330.000000","3477549.000000","2900000.000000","2249000.000000","3715000.000000","3829000.000000","3494000.000000","3723000.000000","4110000.000000","4357000.000000","4745000.000000","4721000.000000","5673000.000000","5524000.000000","5244000.000000","5235000.000000","5349000.000000","5261000.000000","5234400.000000","4977000.000000","5187636.000000","5223957.000000","5296101.000000","5366718.000000","5498473.000000","5597758.000000"
"2","'004","Afghanistan","869","'21512","Cattle fat, unrendered","5510","Production","t","1054.720000","1123.400000","1158.960000","1177.360000","1194.530000","1667.920000","1594.340000","1741.510000","1839.620000","1520.750000","1520.750000","1496.230000","1545.280000","1520.750000","1496.230000","1528.110000","1618.870000","1643.400000","1741.510000","1643.400000","1667.920000","1692.450000","1667.920000","1667.920000","1667.920000","1667.920000","1716.980000","1741.510000","1741.510000","2119.250000","2119.250000","2119.250000","2384.150000","2781.510000","3188.680000","3507.550000","3826.420000","4194.340000","3654.720000","3090.570000","2649.060000","3679.250000","3360.380000","3662.080000","3460.940000","2877.170000","3360.380000","3262.260000","3311.320000","3213.210000","3384.910000","3409.430000","3286.790000","2956.750000","2733.390000","2637.600000","2839.250000","2357.820000","2183.190000","2173.800000","2006.040000","1878.440000","1749.610000"
"2","'004","Afghanistan","869","'21512","Cattle fat, unrendered","5320","Producing Animals/Slaughtered","An","360000.000000","384000.000000","396000.000000","402000.000000","408000.000000","569600.000000","544000.000000","595300.000000","628300.000000","653000.000000","653000.000000","643200.000000","563200.000000","520300.000000","511500.000000","523500.000000","541000.000000","557000.000000","590000.000000","560000.000000","560000.000000","560000.000000","550000.000000","545000.000000","540000.000000","535000.000000","550000.000000","560000.000000","560000.000000","480000.000000","480000.000000","480000.000000","540000.000000","630000.000000","722000.000000","794000.000000","866000.000000","950000.000000","828000.000000","700000.000000","600000.000000","833000.000000","761000.000000","829000.000000","784000.000000","651700.000000","761100.000000","739000.000000","750000.000000","727800.000000","766700.000000","772000.000000","744500.000000","669717.000000","619065.000000","671906.000000","657632.000000","633151.000000","625556.000000","607512.000000","571619.000000","532738.000000","492797.000000"
"2","'004","Afghanistan","1021","'22254","Cheese from milk of goats, fresh or processed","5510","Production","t","3150.000000","3150.000000","3600.000000","3600.000000","4050.000000","4050.000000","4500.000000","4860.000000","4860.000000","4140.000000","3330.000000","3240.000000","3960.000000","3960.000000","3960.000000","4050.000000","4140.000000","4140.000000","4320.000000","4320.000000","4410.000000","4410.000000","4950.000000","4410.000000","3780.000000","3150.000000","3600.000000","3960.000000","4410.000000","4590.000000","5040.000000","5220.000000","5670.000000","6120.000000","6300.000000","7560.000000","9000.000000","10800.000000","12150.000000","9963.000000","8730.000000","11106.000000","9090.000000","10350.000000","9450.000000","9900.000000","10170.000000","10152.000000","10170.000000","10080.000000","10800.000000","10620.000000","10134.000000","9793.180000","10419.160000","10167.670000","10311.550000","10470.460000","10632.050000","10574.540000","10544.720000","10648.140000",
"2","'004","Afghanistan","984","'22253","Cheese from milk of sheep, fresh or processed","5510","Production","t","10944.000000","10998.000000","11772.000000","12600.000000","13014.000000","11790.000000","12600.000000","12600.000000","12600.000000","11700.000000","9360.000000","8640.000000","10170.000000","11340.000000","12600.000000","12960.000000","12870.000000","12852.000000","13230.000000","13554.000000","14940.000000","14634.000000","14760.000000","12600.000000","10200.600000","7500.600000","7799.400000","9000.000000","10200.600000","12753.000000","12780.000000","12150.000000","11700.000000","11985.710000","11340.000000","12600.000000","13680.000000","14580.000000","15840.000000","13500.000000","12600.000000","7920.000000","8100.000000","9180.000000","9720.000000","8280.000000","12060.000000","11760.000000","11880.000000","12000.000000","12720.000000","12660.000000","13140.000000","12152.030000","11988.700000","12023.200000","12404.620000","12477.370000","10142.790000","12279.840000","9845.190000","9736.190000",
"2","'004","Afghanistan","1057","'02151","Chickens","5112","Stocks","1000 An","4700.000000","4900.000000","5000.000000","5300.000000","5500.000000","5800.000000","6600.000000","6290.000000","6300.000000","6000.000000","6000.000000","6000.000000","6100.000000","6100.000000","6200.000000","6200.000000","6300.000000","6200.000000","6400.000000","6400.000000","6600.000000","6600.000000","6700.000000","6800.000000","6900.000000","7000.000000","6900.000000","6800.000000","6700.000000","6600.000000","6500.000000","6400.000000","6300.000000","6200.000000","6602.000000","8000.000000","8000.000000","7828.000000","7400.000000","6856.000000","6844.000000","12156.000000","12402.000000","13022.000000","14414.000000","10880.000000","9035.000000","10689.000000","10193.000000","12888.000000","13378.000000","13212.000000","12053.000000","11098.000000","11863.000000","11899.000000","13573.000000","12565.000000","12625.000000","12848.000000","13149.000000","13140.000000","13358.000000"
"2","'004","Afghanistan","767","'01921.02","Cotton lint, ginned","5510","Production","t","17000.000000","26000.000000","36700.000000","26000.000000","25000.000000","20300.000000","23100.000000","23700.000000","28700.000000","25300.000000","21000.000000","19300.000000","36000.000000","48300.000000","53300.000000","53000.000000","45500.000000","44000.000000","35000.000000","21700.000000","20000.000000","15000.000000","16700.000000","22700.000000","18000.000000","18000.000000","13000.000000","15000.000000","11700.000000","9300.000000","22000.000000","22000.000000","22000.000000","22000.000000","22000.000000","22000.000000","22000.000000","22000.000000","22000.000000","18500.000000","18500.000000","18500.000000","10890.000000","9240.000000","10890.000000","10560.000000","11566.830000","11550.000000","14147.760000","10890.000000","10890.000000","11979.000000","13917.090000","14152.000000","16765.000000","19377.000000","12193.000000","18942.000000","24167.000000","24385.000000","25691.000000","23950.000000",
"2","'004","Afghanistan","329","'0143","Cotton seed","5510","Production","t","34000.000000","52000.000000","73300.000000","52000.000000","50000.000000","40700.000000","46190.000000","47300.000000","57300.000000","50700.000000","42000.000000","38700.000000","72000.000000","96700.000000","106700.000000","106000.000000","91000.000000","88000.000000","70000.000000","43300.000000","40000.000000","30000.000000","33300.000000","45300.000000","36000.000000","42000.000000","26000.000000","29000.000000","23300.000000","18700.000000","44000.000000","44000.000000","44000.000000","44000.000000","44000.000000","44000.000000","44000.000000","44000.000000","44000.000000","37000.000000","37000.000000","37000.000000","21450.000000","18200.000000","21450.000000","20800.000000","22783.150000","22750.000000","27866.800000","21450.000000","21450.000000","23595.000000","27412.000000","27838.700000","32813.060000","38347.030000","23900.320000","37342.190000","47527.600000","48139.910000","50500.000000","47785.090000",
"2","'004","Afghanistan","331","'2168","Cottonseed oil","5510","Production","t","4997.350000","7715.830000","11741.710000","7960.340000","7926.480000","6453.360000","7574.220000","5625.000000","7451.910000","7846.740000","6702.120000","3346.560000","11190.600000","16520.400000","18095.220000","18273.600000","15674.400000","14716.800000","11920.500000","6614.100000","6441.570000","4971.600000","5565.600000","7681.500000","6043.410000","7308.000000","4396.500000","4873.500000","4017.600000","2988.000000","7542.000000","7542.000000","7542.000000","7542.000000","7542.000000","7542.000000","7542.000000","7542.000000","7605.000000","6345.000000","6345.000000","6471.000000","3700.350000","3087.000000","3659.720000","3518.100000","3880.470000","3887.100000","4808.120000","3725.530000","3725.000000","4097.970000","4761.860000","4832.280000","5690.840000","6625.930000","4176.030000","6520.000000","8247.330000","8349.080000","8743.150000","8290.890000",
"2","'004","Afghanistan","868","'21151","Edible offal of cattle, fresh, chilled or frozen","5510","Production","t","7545.280000","8036.600000","8291.040000","8422.640000","8545.470000","11932.080000","11405.660000","12458.490000","13160.380000","10879.250000","10879.250000","10703.770000","11054.720000","10879.250000","10703.770000","10931.890000","11581.130000","11756.600000","12458.490000","11756.600000","11932.080000","12107.550000","11932.080000","11932.080000","11932.080000","11932.080000","12283.020000","12458.490000","12458.490000","15160.750000","15160.750000","15160.750000","17055.850000","19898.490000","22811.320000","25092.450000","27373.580000","30005.660000","26145.280000","22109.430000","18950.940000","26320.750000","24039.620000","26197.920000","24759.060000","20582.830000","24039.620000","23337.740000","23688.680000","22986.790000","24215.090000","24390.570000","23513.210000","21152.160000","19554.260000","18868.980000","20311.590000","16867.520000","15618.190000","15551.050000","14350.880000","13438.070000","12516.460000"
